timestamp,demand
2013-03-23,11415253.0
2013-03-24,11168677.0
2013-03-25,12593288.0
2013-03-26,12388832.0
2013-03-27,12718961.0
2013-03-28,12391885.0
2013-03-29,11125506.0
2013-03-30,10692432.0
2013-03-31,10161790.0
2013-04-01,10428650.0
2013-04-02,11597379.0
2013-04-03,9625306.0
2013-04-04,11996907.0
2013-04-05,11615713.0
2013-04-06,10415606.0
2013-04-07,10057003.0
2013-04-08,11491078.0
2013-04-09,11644100.0
2013-04-10,11512436.0
2013-04-11,11520734.0
2013-04-12,11238856.0
2013-04-13,10023624.0
2013-04-14,9139883.0
2013-04-15,10336275.0
2013-04-16,10352571.0
2013-04-17,10520218.0
2013-04-18,10348473.0
2013-04-19,10488386.0
2013-04-20,9317214.0
2013-04-21,9302061.0
2013-04-22,10106722.0
2013-04-23,10429618.0
2013-04-24,10469293.0
2013-04-25,10457771.0
2013-04-26,10147705.0
2013-04-27,9251249.0
2013-04-28,9010179.0
2013-04-29,10117563.0
2013-04-30,10421389.0
2013-05-01,10367215.0
2013-05-02,10270654.0
2013-05-03,9874627.0
2013-05-04,8689774.0
2013-05-05,8382197.0
2013-05-06,8650388.0
2013-05-07,9792361.0
2013-05-08,9954959.0
2013-05-09,9798781.0
2013-05-10,9729394.0
2013-05-11,8827037.0
2013-05-12,8744328.0
2013-05-13,9675965.0
2013-05-14,10362321.0
2013-05-15,10458607.0
2013-05-16,10365412.0
2013-05-17,10153249.0
2013-05-18,9143174.0
2013-05-19,8746716.0
2013-05-20,10084689.0
2013-05-21,10620620.0
2013-05-22,9985136.0
2013-05-23,10078114.0
2013-05-24,10087803.0
2013-05-25,8801411.0
2013-05-26,8174569.0
2013-05-27,8391904.0
2013-05-28,9948636.0
2013-05-29,10030173.0
2013-05-30,9893483.0
2013-05-31,9492243.0
2013-06-01,8348294.0
2013-06-02,8150334.0
2013-06-03,9469755.0
2013-06-04,9059606.0
2013-06-05,9726459.0
2013-06-06,9547598.0
2013-06-07,9258686.0
2013-06-08,8276371.0
2013-06-09,8174321.0
2013-06-10,9594469.0
2013-06-11,9421693.0
2013-06-12,9782981.0
2013-06-13,9585439.0
2013-06-14,9401059.0
2013-06-15,8130545.0
2013-06-16,8251159.0
2013-06-17,9658004.0
2013-06-18,9639945.0
2013-06-19,9934861.0
2013-06-20,9999946.0
2013-06-21,9673820.0
2013-06-22,8174299.0
2013-06-23,7933151.0
2013-06-24,9551684.0
2013-06-25,9274166.0
2013-06-26,9711369.0
2013-06-27,9710109.0
2013-06-28,9544472.0
2013-06-29,8247724.0
2013-06-30,7717493.0
2013-07-01,9354138.0
2013-07-02,9611775.0
2013-07-03,9694475.0
2013-07-04,9537154.0
2013-07-05,9487488.0
2013-07-06,8388567.0
2013-07-07,8255602.0
2013-07-08,9654013.0
2013-07-09,9771390.0
2013-07-10,9359484.0
2013-07-11,9647564.0
2013-07-12,9581693.0
2013-07-13,5339739.0
2013-07-14,7840459.0
2013-07-15,9684111.0
2013-07-16,9895595.0
2013-07-17,10002772.0
2013-07-18,9996428.0
2013-07-19,9695181.0
2013-07-20,8535244.0
2013-07-21,8191186.0
2013-07-22,9705882.0
2013-07-23,10077027.0
2013-07-24,9759972.0
2013-07-25,9821556.0
2013-07-26,9542825.0
2013-07-27,8553951.0
2013-07-28,7970509.0
2013-07-29,9239064.0
2013-07-30,9435319.0
2013-07-31,9571108.0
2013-08-01,9641886.0
2013-08-02,9335120.0
2013-08-03,8066000.0
2013-08-04,7973417.0
2013-08-05,9456953.0
2013-08-06,9407338.0
2013-08-07,9421330.0
2013-08-08,9419075.0
2013-08-09,9176478.0
2013-08-10,8275475.0
2013-08-11,7901474.0
2013-08-12,9128660.0
2013-08-13,9416272.0
2013-08-14,9559981.0
2013-08-15,9589866.0
2013-08-16,9439386.0
2013-08-17,8152376.0
2013-08-18,7992857.0
2013-08-19,9397769.0
2013-08-20,9593012.0
2013-08-21,9644436.0
2013-08-22,9878051.0
2013-08-23,9654289.0
2013-08-24,8584895.0
2013-08-25,8133984.0
2013-08-26,8444276.0
2013-08-27,9557189.0
2013-08-28,9722454.0
2013-08-29,9622546.0
2013-08-30,9396377.0
2013-08-31,8211831.0
2013-09-01,7907013.0
2013-09-02,9368484.0
2013-09-03,9943488.0
2013-09-04,9916182.0
2013-09-05,9999447.0
2013-09-06,9791131.0
2013-09-07,8491789.0
2013-09-08,8449361.0
2013-09-09,9878211.0
2013-09-10,9672522.0
2013-09-11,10080151.0
2013-09-12,10034983.0
2013-09-13,9948616.0
2013-09-14,8821731.0
2013-09-15,8456764.0
2013-09-16,9660321.0
2013-09-17,9768639.0
2013-09-18,10018439.0
2013-09-19,10152126.0
2013-09-20,10030703.0
2013-09-21,8996176.0
2013-09-22,8745384.0
2013-09-23,10171139.0
2013-09-24,10216000.0
2013-09-25,10389333.0
2013-09-26,10091915.0
2013-09-27,9834578.0
2013-09-28,8704068.0
2013-09-29,8233210.0
2013-09-30,9676442.0
2013-10-01,9819932.0
2013-10-02,10184285.0
2013-10-03,10176695.0
2013-10-04,9970006.0
2013-10-05,8970077.0
2013-10-06,8580214.0
2013-10-07,10019965.0
2013-10-08,10126411.0
2013-10-09,9967061.0
2013-10-10,9957617.0
2013-10-11,10089202.0
2013-10-12,9240300.0
2013-10-13,9169069.0
2013-10-14,10688774.0
2013-10-15,10749036.0
2013-10-16,10738592.0
2013-10-17,10549648.0
2013-10-18,10420889.0
2013-10-19,9234839.0
2013-10-20,8849863.0
2013-10-21,10313509.0
2013-10-22,10290170.0
2013-10-23,9680623.0
2013-10-24,10574107.0
2013-10-25,9985894.0
2013-10-26,8920136.0
2013-10-27,8560443.0
2013-10-28,10021353.0
2013-10-29,10442370.0
2013-10-30,10720372.0
2013-10-31,11036190.0
2013-11-01,10693409.0
2013-11-02,9565526.0
2013-11-03,9366690.0
2013-11-04,11096900.0
2013-11-05,10889758.0
2013-11-06,11440611.0
